stop_id,stop_code,stop_name,stop_lat,stop_lon
2532,U01034,Avtar Enclave,28.677283,77.111967
2533,DC3773,Jag Jivan Ram Hospital,28.7355,77.173983
2534,U01377,Haider Pur Water Works,28.721333,77.140683
2535,U00433,Mubarakpur Dabas,28.711117,77.037917
2536,DC4559,Jain Bekhunth Mandir,28.811877,77.054111
2537,DC3581,Pusta No-2,28.68365,77.255017
2538,DC4659,Shaheed Bhagat Singh Colony Karawal Nagar,28.732967,77.26025
2539,U00388MB,Bamnoli Crossing,28.5392,77.029405
2540,U02410,Hansraj College / Malka Ganj,28.6785,77.2088
2541,DC4267,Radhu Palace,28.6367,77.28545
2542,U99983A,Telephone Exchange Karol Bagh,28.643211,77.182029
2543,DC3541,Dwarka More Metro Station (Sewak Park),28.619281,77.033966
2544,U02085,Africa Avenue,28.569183,77.191283
2545,U00271,FCI Ghevra,28.6927,76.9938
2546,DC0140,Crown Plaza,28.52945,77.271033
2547,U00356,Baprola Vidhyalaya,28.641771,77.013803
2548,U02742,Sujan Singh Park,28.599217,77.2284
2549,U01415,Punjabi Bagh Terminal (Rohtak Road),28.673333,77.143967
2551,DC4038,Mayur Vihar Phase II,28.619917,77.305311
2552,DC0054,Ekta Garden- Harijan Basti,28.7555,77.1983
2554,U02409,Chitra Gupta Road,28.641,77.2086
2555,U02269,Race Course,28.5964,77.2029
2556,U0290R,ITPO Gate No. 3,28.615417,77.240367
2557,U02743,Modern School,28.6278,77.2283
2558,U03669,Sunder Nagri,28.6929,77.3159
2559,DC3796,Natthupura Crossing Terminal,28.768883,77.180783
2560,DC4184,Dwarka Sec-21 Metro Station,28.551806,77.05647
2561,U03182,Govind Puri Metro Station,28.545117,77.263917
2562,U01604,Outer Ring Road Makbara Chowk,28.737233,77.160283
2563,DC3710,Nangloi JJ Colony Lokesh Cinema,28.682085,77.058786
2564,U00207,Tikri Piyau / Azad Hind Gram,28.68645,76.981183
2565,DC3604,Swaroop Nagar GT Road,28.75805,77.14765
2566,U02945,Gurudwara NanakSar,28.708917,77.242033
2567,U00466,Rama Vihar,28.7288,77.0456
2568,U03378,Ganesh Nagar,28.62085,77.285167
2569,DC3952,West Enclave Terminal,28.691467,77.10095
2570,U99854,Okhla Extension (Abul Fazl Encalve),28.54651,77.307126
2571,U03220,Okhla Industrial Area,28.5333,77.2687
2572,U03115,DDA Flats Kalkaji,28.528194,77.256102
2573,U03008,Raj Ghat,28.6415,77.2467
2574,U00591,Begumpur,28.7217,77.06495
2575,DC4619,Rohini sec -16 X-Ing (Maharaja Aggarsen Dharam Sthal),28.7422,77.120517
2577,U02378,Azad Market,28.6632,77.2072
2578,U01822KP,Kewal Park,28.7137,77.1802
2579,U99872,Prithviraj Road/P.S.Tughlaq road,28.5987,77.2113
2580,U00981,Paschim Vihar Super Bazar (West Metro Station),28.6787166666667,77.1005
2581,U02237RN,R Block Rajinder Nagar,28.62339,77.18004
2582,U01011,Tihar Jail,28.6192,77.1046
2583,U00254,Durga Vihar,28.5965,76.9902
2584,U00934,Avantika Xing,28.6982,77.097
2585,U02698,Ludlow Castle,28.6723333333333,77.2258666666667
2586,DC4207,Ashok Vihar B Block,28.696159,77.170682
2587,U03789,Shalimar Garden More,28.688183,77.330183
2588,U01100,Gulab House,28.622267,77.1171
2589,U01924,RK Puram Sec-12,28.5705,77.1826
2590,DC4015,Rawta Village,28.523317,76.899633
2591,DC3627,Suraj Vihar,28.613083,77.033483
2592,DC4121,Laxmi Narayan Temple,28.63365,77.200033
2593,DC3733,Sonia Vihar,28.7324,77.246317
2594,U02183,Sarvodhya Vidhyalay Burari,28.749,77.1985
2595,U01823,Andheria More (Chhatarpur Metro Station),28.508067,77.175883
2596,DC0093,JLN Stadium (Sunehripulla Depot),28.591939,77.232191
2597,U03041,Lajpat Nagar Crossing,28.564183,77.250367
2598,U02039,Palika Kutumb,28.6078,77.1891
2600,DC4513,Jharoda Border,28.659049,76.947428
2601,U02925,Darya Ganj,28.647212,77.2404
2602,U99775,Shalimar Bagh Xing,28.7088,77.175
2603,U02412,Press Enclave,28.5282,77.2091
2604,U01472,Moti Nagar Industrial Area,28.657317,77.1485
2605,U02517,Tees Hazari Court,28.666767,77.21915
2606,NS0265,Delhi Public School,28.5989,77.240867
2608,DC4227,KarKarDooma Court,28.6543,77.299583
2611,DC4768,Tikri Kalan Village,28.682661,76.964965
2612,DC4745,Mitraon Extension,28.608077,76.95177
2613,NS0255,Kirbi Place,28.604867,77.12825
2614,DC4599,Sanskrit Vidyapeeth,28.542017,77.182467
2615,DC4058,Babarpur Extension,28.691292,77.279214
2616,U00892,Mangol Pur Khurd,28.700133,77.094333
2617,DC3747,Shiv vihar/Bheem chowk,28.73345,77.02515
2618,U03110,Nehru Place Terminal,28.548617,77.2567
2620,U02289,Saket A block(Malviya Nagar Metro Station),28.5278,77.2052
2621,U01233,ESI Hospital,28.658433,77.128633
2622,U02810,Chirag Delhi,28.54083955,77.2323300221107
2623,U03235,Kaya Maya Hospital,28.507933,77.26915
2624,DC4473,Mundhela Khurd School,28.616097,76.896646
2625,DC4496,PTS Jharoda Kalan,28.642875,76.958266
2626,DC3955,MTNL Saraswati Vihar,28.687983,77.114367
2627,U00618,Rohini Sec-21,28.7187,77.0696
2628,U03362,Central Work Shop II,28.5164,77.2835
2629,DC3935,Dwarka Sec 16C/GGS IP University,28.595307,77.021997
2630,U99974A,PS Tuglak Road,28.599917,77.211317
2631,U00330,BSF Camp Chhawla,28.5536,77.0067
2632,DC4330,St Thomas School Goyla Vihar,28.581816,77.015072
2633,DC3667,North Point (Nursing Home),28.5428,77.2189
2634,DC3644,Palam Colony Flyover,28.533817,77.091417
2635,U01240,Bali Nagar,28.6519,77.1289
2636,U02237RRN,R Block Rajinder Nagar,28.6234,77.1803166666667
2637,U01893,Bharat Nagar,28.6806,77.1805
2638,U99919A,Humayun Road,28.602867,77.22785
2639,U02420,Sewa Kutir,28.702162,77.209581
2640,U01358,Prasant Vihar,28.716717,77.139417
2641,DC0024,Prembari Pul,28.697411,77.15723
2642,U00651,Jivan park,28.62,77.0733
2643,U00001,Dhansa Border,28.5625,76.8425
2644,U02678,Civil Line Metro Station,28.6766,77.2250166666667
2645,U03062,PG DAV College / Sri Niwaspuri,28.5674,77.252883
2646,U03221,PWD Office,28.6039,77.2688
2647,U99813A,Rani Khera,28.7042,77.0279
2648,U02451,Patel Chowk,28.6243,77.211
2649,U01937,Sarai Rohilla,28.662572,77.182259
2650,U00853,Janak Puri B-1 Terminal,28.629783,77.091517
2651,U03591,Balco Apartment,28.62985,77.306917
2652,U01497,Naraina Depot,28.6487,77.1512
2653,U01097,Gulab House,28.622383,77.117417
2654,DC3873,Nirmal Vihar,28.625313,76.992612
2655,U02266,Talkatora Road,28.6226,77.2028
2656,U01002,Pal Colony,28.7236,77.1037
2657,U02383,Maidan Garhi Crossing (SDM Court),28.51955,77.2078
2658,U03747,Shadhara Bordar Road No 62,28.677783,77.323267
2659,U03823,CRPF Camp,28.611517,77.3399
2660,U01365,Vasant Kunj Sec-C-8,28.536717,77.139933
2661,DC3919,Rajeev Ratan Aawas/Baprola Phase 1,28.645033,77.020333
2662,DC3896,Savitri Cinema (E Block Gurudwara),28.539883,77.2402
2663,U01510A,RR Hospital,28.590067,77.155817
2664,U01699,Sarai Peepal Thala,28.720417,77.166983
2665,U01194,"Rohini Sec-7,8 Xing",28.708,77.125
2666,DC3856,Krishna Colony,28.743833,77.08545
2667,DC0077,Don Bosco School,28.528046,77.247943
2668,DC3810,Rajghat Cluster Depot,28.643983,77.2526
2669,U02279,Panchsheel Club / Sarvpriya Vihar,28.5439,77.2052
2670,U99833,Punjabi Bagh Terminal,28.6758,77.1411
2671,U02913,Sunder Nagar,28.6022,77.240417
2672,DC0047,B-5 Rohini Som Bazar,28.7138,77.105
2673,DC4433,Dichau Kalan School,28.642517,76.986424
2674,U01208,Kirbi Place,28.6051,77.1269
2675,U02122,Alpana Cinema (Model Town Mtr Stn),28.703,77.1937
2676,U02478,Aakashwani Bhawan,28.62045,77.212633
2678,U02399,Patel Chest,28.6923,77.2084
2679,U99861,R R Line,28.60385,77.155433
2681,DC4284,DDA Booster Pump Station,28.57151,77.052707
2682,DC0007,Shiv Vihar Bheem Chowk,28.7333,77.025
2683,U03469,JagatpuriF-Block,28.648333,77.294949
2684,DC4307,DTC Apartments,28.697677,77.133852
2685,U00665,Sultanpuri Terminal,28.70345,77.075067
2686,DC0131,Gazipur NH-24 Crossing,28.630367,77.316333
2687,U02050,Koushik Enclave,28.761167,77.188717
2688,U03196,NSIC,28.553683,77.265133
2689,U00439,MRV School Sec 13 Dwarka,28.603917,77.0389
2690,DC3978,Madarsa / Welcome Seelam Pur,28.6783,77.272583
2691,DC4519,Prem Piyau,28.766575,77.016467
2692,U02852,OS Communication / Masjid Moth,28.54045,77.235833
2693,U00135,Sarvodya Kanya Vidhyalaya / PVC Market,28.687736,76.965578
2694,U02674,Andrews Ganj Shiv Mandir / Ansal Plaza,28.565333,77.224667
2695,U00518,Karala Pathsala Jain Mandir,28.730783,77.039667
2696,U00423,Bawana School,28.79615,77.0357
2697,DC3770,Badli Telephone Exchange,28.744717,77.13265
2698,U02088,Gurudwara Nanak Pyau,28.691,77.192
2699,U00116,Indra Service Station,28.608833,76.960017
2700,DC4456,Pandwala Crossing,28.558043,76.974025
2701,U02699A,Old Delhi Railway Station (Fatehpuri),28.66035,77.224933
2702,U01792,Munirka Family Planning,28.557,77.1746
2703,U00758,Prehladpur Crossing,28.749247,77.084662
2706,U02821,Khanpur Extension / Devli Xing,28.5141,77.233
2707,U01722,R K Puram Sec 8 / 9,28.571864,77.16973
2708,DC101,Ghevra Crossing Rohtak Road,28.68525,76.9943
2709,U01646,Zakhira,28.667383,77.1642
2710,U01811,NPL Colony,28.63725,77.17465
2711,DC4370,Nilothi Crossing,28.664883,77.053183
2712,U01030,Shahbad School,28.745617,77.10735
2714,U03219,C-Lal Chowk,28.534033,77.268667
2715,DC3987,Jyoti Colony Durga Puri,28.689258,77.291642
2716,U01336,Punjabi Bagh Terminal,28.667917,77.137317
2717,U99610,DesuOffice(NDPL),28.7326,77.0284
2719,DC3942,Mayur Vihar Phase III Terminal / Paper Market,28.617233,77.339567
2720,DC4110,Vasant Vihar,28.562767,77.167967
2722,DC3653,CGO Complex,28.587958,77.233541
2723,U01822,Azadpur,28.7096,77.1758
2724,U01052,Maya Enclave BSES Office,28.620483,77.110683
2725,DC3845,Karol Bagh Gurgaon Stand,28.643833,77.1969
2726,U01631,Shanti Niketan / RK Puram Sec 8,28.573033,77.1634
2727,U02562,National Muesum,28.6111,77.218383
2728,DC3699,Meera Bagh Apartment,28.658267,77.090867
2729,U02141,Ashoka Hotel,28.5941,77.1962
2730,U03224,Kaya Maya Hospital,28.50825,77.269017
2731,U02161,Faiz Road,28.6495,77.1981
2732,U02961,ITO,28.627883,77.24335
2733,U00479,Ranhola Extension,28.658483,77.043817
2734,U01808,East Patel Nagar,28.6404,77.1744
2735,U03103,Garhi Maidu,28.6999,77.2554
2736,U02504,Vishwa Vidyalaya Metro Station,28.695193,77.214053
2737,U03407,Patparganj Xing,28.6164,77.2881
2738,U03628,Bank Colony,28.6983,77.311
2739,U01975,Sarai Rohilla Govt Qtrs,28.6613,77.18515
2740,DC4379,Tilang Pur Kotla,28.648467,77.02535
2741,U02523,Shivaji Stadium Terminal,28.632467,77.21565
2742,DC3530,Kair Village,28.6232,76.920617
2743,U01096,More Lines,28.583117,77.116617
2744,U01273,Anubhav Apartments,28.722317,77.132783
2745,U03069,Alaknanda Apartment,28.525606,77.253226
2746,DC4210,Shalimar Bagh A Block,28.704718,77.169703
2747,U02839,GPO,28.661933,77.234583
2749,DC3630,Dwarka Flyover,28.58395,77.091533
2750,U01004,D-Block Janakpuri,28.611,77.1036
2751,DC3822,Rohini Sec 11 Pkt A (Swarn Jayanti Park),28.728017,77.11515
2752,DC4708,Raghu Nagar (Janak Puri),28.61173,77.090236
2753,U00290,Ghevra Village,28.6965,76.9979
2754,U02419,Gurudwara Bangla Sahib,28.625367,77.209583
2755,DC4608,School Of Physical Science,28.546433,77.179433
2757,U03735,Anand Gram,28.68885,77.3219
2758,U00818,C4E Janakpuri,28.617217,77.088345
2759,U00011,AIR Force Camp,28.5633,76.8717
2760,U02772,Pushp Vihar,28.5248,77.230117
2761,U00487,Poothkhurd Village,28.772383,77.048967
2762,DC4462,Chhawla Village Kangan Heri Road,28.561281,77.001954
2763,U01203,Sri Krishan Apartments,28.7437,77.1261
2764,DC4485,New Anaj Mandi,28.619334,76.973808
2765,U01160,Sadar Bazar,28.595,77.1226
2766,U00629,Budhela Village,28.6352,77.0707
2767,U02296,Radio Colony,28.712,77.2042666666667
2768,U01940,Subhadra Colony,28.6712,77.18405
2769,U01672,Zakhira Flyover,28.668467,77.165383
2770,U01913,RK Puram Sec-13,28.571367,77.181783
2771,U02558,DDA Flats Lucknow Road,28.700902,77.218632
2772,DC0082,Panchsheel Enclave,28.5431,77.2128
2773,U03406,Batla House,28.5647,77.288
2774,DC107,Shaheen Bagh Thokar No 6,28.552383,77.3
2775,DC4771,Osho Dhyan Mandir Jhatikra Road,28.554267,76.972951
2776,NS0323,Ashok Vihar Water Tank,28.689033,77.175067
2777,U02060,T.B. Hospital,28.5284,77.1901
2778,U01606,Vasant Village,28.574967,77.160167
2779,DC4694,Vriddha Ashram,28.744583,76.98095
2780,U01855,Azadpur Terminal,28.707944,77.177858
2781,U00773,Janakpuri East Metro Station/ Nangli Zalib,28.6323,77.08465
2782,DC4293,Samrat Enclave,28.684979,77.140643
2783,DC4631,St Marry School,28.573585,77.048615
2784,U02622,Scindia House / Kailash Bhawan,28.62915,77.221833
2785,U00953,Desu Colony,28.611,77.098783
2786,DC4439,Dichau Chowk,28.61755,76.983604
2787,U02138,Gur Mandi,28.6848,77.1963
2788,U01383,Pitam Pura KD Block,28.700383,77.141117
2789,U01442,St. Martin School,28.596667,77.1454
2790,DC3862,Mubarakpur School,28.712124,77.034153
2791,U03636,Jhilmil Crossing / Dilshad Garden GT Road,28.67615,77.311883
2792,U99658,Madanpur Dabas,28.7164,77.0282
2794,U03538,Jaitpur Crossing,28.496767,77.302417
2795,DC4548,Harish Chandra Hospital,28.840806,77.102022
2796,U01936,Anand Parvat Terminal,28.657883,77.183367
2797,U01663,West Patel Nagar,28.64795,77.164783
2798,DC3839,Blood Bank,28.58705,77.118483
2799,U02680,Lodhi Estate Xing,28.590633,77.2247
2800,DC4525,Primary School,28.797763,77.034409
2801,U03114,Tara Apartment,28.5241,77.2562
2802,U02540,Saket Crossing,28.5176,77.216583
2803,U03145,DDA Flats Kalkaji Market,28.5304,77.2584
2804,U00519,Kirari Nahar,28.698707,77.053597
2805,DC4027,Jaffarpur RTRM Hospital,28.594767,76.915233
2806,U02295,Panchkuian Road Banwai Lal Hospital,28.6417,77.2042
2807,NS0308,Social works school,28.6935,77.2173
2808,DC3882,Bamnoli More,28.53961,77.029765
2809,U99946,Patel Chest,28.6923,77.2083
2810,U01464SC01,Siras Pur Chhattri,28.759617,77.129183
2811,U02329,Gole Market (Sahitya Sadan),28.6289,77.2053
2812,DC4070,Sir Ganga Ram Hospital,28.639119,77.188024
2813,DC4296,Rajdhani Enclave / Mahindra Park,28.68344,77.136724
2814,U03597,Jagriti Enclave,28.6528,77.3077
2815,DC4319,Chaukhandi,28.64704,77.09582
2816,U99949S,Keshav Mahavidhyalaya,28.686952,77.120114
2818,U01903,Azadpur Metro station,28.7072833333333,77.18085
2819,U03394,Swaran Cinema,28.6636,77.285933
2820,U02768,Sewa Nagar Flyover,28.578783,77.2293
2821,U03135,DDA Flats KalkaJi,28.528315,77.257817
2822,DC4273,Pandit Park Geeta Colony,28.654883,77.276617
2823,DC0119,Power House,28.50715,77.300283
2824,U01199,Saraswati  Vihar C Block,28.700133,77.12525
2825,U00434,Mubarakpur Dabas,28.7112,77.0382
2826,U99790,Bake Vihar,28.7095,77.028
2827,U03064,Nizamuddin Railway Station,28.586388,77.253259
2828,DC104,Tagore Garden,28.6469,77.117483
2829,U40001A,Vijaya Laxmi Apartment,28.6288,77.3089
2830,U01216,Government Press,28.634183,77.127517
2832,U03020,Shyam Giri Mandir,28.67385,77.248
2833,U01800,Munirka Village,28.5585,77.173717
2834,U03488,Ali Village,28.5153,77.2967
2835,DC3713,GTB Nagar / Haqiqat Nagar,28.699167,77.20805
2836,DC0013,Satya Niketan Dhaula Kuan,28.5880455,77.1704594
2837,U00918,Tilak Nagar,28.6363,77.0957
2838,U02069,Jia Sarai,28.5483,77.189083
2839,DC3759,RK Puram Sec 1-4,28.562933,77.178467
2840,U01204,Shri Krishna Apartments,28.74395,77.126267
2841,U02526,Kalma Nehru College,28.5564,77.2158
2842,U02855,Supreme Court,28.61975,77.236333
2844,U03710,Ram Prastha Crossing,28.660717,77.319917
2845,DC3885,Dwarka Sec 21 Crossing Bharthal Chowk,28.554623,77.051168
2846,DC4545,Sec A-9 Narela,28.854546,77.097907
2847,DC4522,Krishna Vihar,28.789732,77.027956
2848,U00504,Rishal Garden,28.661623,77.048814
2849,DC4688,Punjab Khor Village,28.7734,76.9621
2850,U03802,Bharti Public School,28.606133,77.333967
2851,DC3908,BE Block Hari Nagar/ESI Dispensary,28.62755,77.1216
2852,DC0010,Rithala Crossing (Rohini Sec 6 Crossing),28.711648,77.107233
2853,U01605,Vasant Kunj Sec-D/3-4,28.5168,77.161517
2854,DC3859,Prehlad Vihar (Deep Vihar),28.734967,77.087333
2855,U01388,Moti Nagar Market,28.6568,77.140833
2856,U01353,Uttri Pitam Pura,28.713617,77.1389
2857,U01988,Railway Museum,28.5872,77.1856
2858,U00286,Dichau Kalan Depot,28.628745,76.997357
2859,U00874,Tilak Nagar Xing,28.6357,77.09295
2860,U01654,CPWD Colony Vasant Vihar,28.554792,77.164694
2861,U02283,PS Mandir Marg,28.638783,77.20345
2862,U00912,E Block Mangol Puri,28.695733,77.0955
2863,U02492,PS Parliament / Jantar Mantar,28.625607,77.214431
2864,DC3981,Babar Pur Ext,28.69085,77.279567
2865,U01492,Netaji Subhash Palace,28.6938,77.151
2866,DC0036,Rohini Sec 23 Pkt 1 (Green Hill Aptt.),28.719083,77.084283
2867,U00019,Bakkar Garh Xing,28.5927,76.8862
2868,DC4422,Hasanpur Village,28.556573,76.936719
2869,U02551,Social Works School,28.6934,77.2174
2870,DC3736,Check Post,28.73905,77.247483
2871,U01414,PS Kirti Nagar,28.646715,77.1409
2872,U03040,Pragati Power Station,28.616,77.2501
2873,DC4216,Shalimar Bagh BA Block,28.708611,77.161601
2874,DC3679,IP Power House / ITO Ring Road,28.624067,77.247683
2875,DC4757,Nanak Heri School,28.52407,76.986381
2876,DC4130,Jheel Terminal,28.658591,77.272188
2877,U00421,Bawana,28.800222,77.035528
2878,U02327,Radio Colony,28.7112333333333,77.2045
2879,U01289,Pitampura RU-Block Power House,28.7078,77.1343
2880,U01250,Maya Puri Crossing Ring Road,28.638517,77.129833
2881,DC4625,Rohini Depot-II,28.7299,77.121817
2882,U02040,Chowki No 2 / Gulabi Bagh Crossing,28.677233,77.188967
2883,U03594,Hassanpur Depot,28.636183,77.307233
2885,U01736,Daya Basti Flyover,28.666824,77.16936
2886,U03098,Pusta No-2,28.683767,77.255217
2887,DC3593,Shastri Park,28.672867,77.253967
2888,U03485,New Rajdhani Enclave,28.64215,77.29625
2889,DC4671,Rajendra Lakra Public School,28.740338,76.994313
2890,U02834,Khanpur Extension / Devli Xing,28.514,77.2344
2891,DC4107,RK Khanna Tennis Stadium,28.558217,77.186983
2893,DC4648,D Block Surajmal Vihar,28.65995,77.30825
2894,DC3547,Khera More / Ghuman Hera Crossing,28.611152,76.97521
2895,U03104,Air Force Station,28.511683,77.255467
2896,DC4445,Daulat Pur Crossing,28.54352,76.97052
2897,U01373,Barar Square,28.607383,77.141767
2898,DC4585,Pochhan Pur Village Crossing,28.559586,77.038723
2899,DC3656,Exchange Store/Civil line metro Station,28.676617,77.225033
2900,U02326,Hauz Khas,28.5529,77.2051
2901,DC4193,Dwarka Sec-6 Telephone Exchange,28.593125,77.071251
2902,DC3719,Hanuman Mandir,28.630267,77.214133
2903,DC3696,J Block Vikas Puri,28.63955,77.0792
2904,U00765,Krishna Vihar,28.70965,77.081117
2905,U03106,East of Kailash B-Block,28.561917,77.255567
2906,U01084,Ordinance Depot,28.677133,77.115017
2907,DC4233,Vivekanand Mahila College,28.665367,77.314167
2908,DC4256,C6 B Janakpuri,28.613317,77.098433
2909,U00831,Mangol Puri Y Block,28.7029,77.08951
2910,U01208A,Kirbi Place,28.60535,77.126367
2911,U00311,Haryana Shakti School Kanjhawala,28.7133,77.003233
2912,DC3633,Indian Oil Station,28.577583,77.108783
2913,U02403,Malviya Nagar,28.5356,77.2085
2914,U02762,Pushp Vihar,28.5247,77.230317
2915,DC3782,Kalkaji Extension Pocket A-13,28.527083,77.266983
2916,U03306,C 4 Yamuna Vihar,28.702383,77.278633
2917,U01750,Satya Niketan,28.587833,77.170333
2918,DC4170,Dwarka Sec 23 / Pochan Pur Village,28.565114,77.049687
2919,U00315HV,Harewali Gaon,28.8309166666667,77.0073666666667
2920,U03019,Shyam Giri Mandir,28.674167,77.247633
2921,U01947,Hyatt Hotel (GAIL),28.5698,77.186
2922,U02375,Gurudwara Rakab Ganj Road,28.6209,77.2073
2923,U00614,Sultanpuri Crossing,28.682,77.069317
2924,U02349,Kendriya Terminal (Pt. Pant Marg),28.6214,77.2064
2925,U03199,Taimur Nagar,28.5726,77.2659
2926,DC4628,Anubhav Apartment,28.7223,77.132817
2927,U02372,Panchkuian Road,28.640283,77.206933
2928,U00951,B-Block Mangolpuri,28.68955,77.0968
2929,U00863,C-3 Janakpuri,28.61525,77.092367
2930,U00905,B-Block Mangolpuri,28.6881,77.0951
2931,DC4651,Khajuri Circle,28.705744,77.256144
2932,U03410,Mother Dairy Crossing,28.619333,77.288317
2933,U00939,Janakpuri C-5A,28.6148,77.0977
2934,U03470,Govt Model School / Ambedkar Park,28.621767,77.295083
2935,DC4605,Katwaria Sarai,28.540483,77.185617
2937,DC4774,Jhatikra Village,28.522,76.966004
2938,DC4674,Jonti Crossing,28.74615,76.978217
2939,U01751,Wazirpur JJ Colony,28.68205,77.170067
2940,U03044,Nehru Place Crossing/Paras Cinema,28.5453,77.2505
2941,U01575,Shadipur DTC Colony Metro Station,28.6512,77.1585
2942,U02746,Ambedkar Nagar Depot,28.5151,77.2286
2943,DC4528,Dsidc Bawana,28.803483,77.042779
2944,DC4336,Jhankar Crossing,28.57905,77.024348
2945,U02467,INS Hostel,28.6961333333333,77.2122666666667
2946,U01778,Moti bagh Gurudwara Nanakpura,28.584567,77.172767
2947,DC4482,Keshav Kunj / Pochan Pur Crossing,28.55692,77.05308
2948,U02035,Mohammadpur Village,28.564883,77.188917
2949,U01212,Fire Station Sec-8,28.7069,77.1272
2950,U01849,Moti Bagh 1,28.58,77.1786
2951,U00673,Dholi Piao,28.6289,77.0757
2952,U02214,Sarvodhya Vidhyalay Burari,28.7492333333333,77.1985666666667
2953,U01133,Rohini Sec-9,28.7117,77.1203
2954,U02907,Pragati Maidan Gate No. 5,28.618483,77.240183
2955,U00990,Hari Nagar Depot,28.625133,77.102067
2956,U01439,St. Martin School,28.5965666666667,77.1454666666667
2957,U99807A,Desu Office (NDPL),28.7327,77.0285
2958,U02127,Tibiya College,28.6576,77.1949
2959,U01008,Janakpuri D Block,28.6078,77.1039
2960,U02322,Kendriya Terminal / Gurudwara Rakab Gunj,28.621017,77.205283
2961,U02940,Kailash Colony,28.5561,77.2411
2962,U01691,Pusa Quarters,28.63,77.1667
2963,DC4236,Satyam Enclave / Jhilmil DDA Flats,28.66655,77.304667
2964,U01818,Rajender Nagar,28.6407,77.176217
2965,DC3550,Bhagini Nivedita College,28.617883,76.9312
2966,U03153,L Block Gurudwara Kalkaji,28.54004,77.258381
2968,U03206,Kalkaji Depot,28.5375,77.2674
2969,DC3842,Kendriya Vidhyalaya,28.58943,77.11972
2970,DC3865,Raja Garden Terminal,28.654629,77.123382
2971,U03562,Himalaya Apartment,28.6322,77.3043
2972,U01356CV,S O Flats Carriappa Marg,28.600317,77.139733
2973,U01369,Barar Square,28.610017,77.139017
2975,U00158,Nanak Piyau,28.609467,76.967767
2976,DC4459,Pandwala Village,28.565684,76.962971
2977,U00617,Vikaspuri Crossing (Shivaji Marg),28.626317,77.069689
2978,DC4067,Janki Devi College,28.641581,77.190017
2979,U99610A,Desu Office,28.7328,77.0278
2980,DC4167,CGHS Dispensary,28.645083,77.209483
2981,DC3779,Indra Kalyan Vihar,28.523383,77.27525
2982,U01165,Metal Forging,28.62945,77.123433
2983,U02570,New Delhi Railway Station Gate 1,28.6415,77.218517
2984,U03033,Hamdard Nagar / Sangam Vihar,28.512167,77.248667
2985,DC4153,Sarojini Nagar Depot,28.574858,77.189833
2986,U00416,NSIT (Netaji Subhas Institute) / Sulahkul Mandir,28.607617,77.035033
2987,U01620,NASC Dasghara,28.6254,77.1622
2988,DC3961,Haryana Pottries,28.5383,77.035183
2989,U00202,Jharoda Crossing/Nazafgarh Terminal,28.61325,76.979833
2990,DC4007,Bhogal (Jungpura),28.584883,77.249733
2991,DC4230,Vivek Vihar ITI,28.670583,77.3159
2992,DC3984,Jyoti Colony Durga Puri,28.68945,77.291517
2993,U03688,ISBT Anand Vihar,28.6457,77.3172
2994,U01496,Inderpuri A-Block,28.6288,77.1512833333333
2995,U01473,Moti Nagar Industrial Area,28.6575,77.1489
2996,U03293,Laxmi Nagar / Shakarpur Crossing,28.6297,77.277067
2997,U02245,New Police Lines,28.6992,77.2033
2998,U99883,Surya Nagar,28.666383,77.321567
2999,U01460,Arjun Path,28.575267,77.147183
3000,U03474,Pocket-5 Mayur Vihar Ph-1,28.6133,77.2956
3001,DC0134,DDA Flats Kalkaji,28.528442,77.255736
3002,DC3756,Vasant Vihar F Block Poorvi Marg,28.560417,77.1611
3003,U02934,ITO (Agarwal Chowk),28.628867,77.24115
3004,U00372,Radha Swami Satsang / Rupali Enclave,28.733977,77.020936
3005,U01063,Beriwala Bagh,28.63145,77.111967
3007,DC4568,Bajit Pur Xing,28.784696,77.024034
3008,U03822,CRPF Camp,28.611833,77.339833
3009,DC4376,BrahmPuri Colony,28.652233,77.032533
3010,DC4399,Aman Puri,28.67305,77.059667
3011,U01322,Pitampura RU-Block,28.7078,77.1364
3012,U02487,AIIMS,28.568983,77.213433
3013,U01276,Madhuban Chowk PP Metro Stn,28.70285,77.13305
3014,U02873,Golf Club,28.601733,77.237817
3015,NS0408,Mundhela Crossing,28.597435,76.895722
3016,DC4313,Udaseen Ashram,28.621649,76.988196
3017,DC3819,Khera More,28.771767,77.143267
3018,U02719,Old Delhi Railway Station,28.660302,77.227985
3019,U02710,PT College Kotla,28.569817,77.22655
3021,DC0085,Humayun Road Khan Mkt Metro Stn,28.6059,77.2259
3022,U00014,Issapur Xing,28.5699,76.8756
3023,DC4419,Ghuman Hera Village,28.532153,76.922323
3024,U03007,IG Stadium,28.633633,77.24665
3025,U02027,Khalsa College,28.6552,77.1881
3026,U02773,Krishi Vihar,28.5467,77.229683
3027,U00477,Rajdhani Park,28.682033,77.047567
3028,U02915,Pragati Maidan Gate 5,28.617767,77.240467
3029,U01504,Guru Govind Singh College,28.697933,77.151517
3030,U03687,NHW-24 Xing (Gazipur Xing),28.626833,77.316633
3031,DC4611,Prashant Vihar F-Block,28.718567,77.1391
3033,U00733,C-2 Janak Puri,28.61574,77.081582
3034,U01999,Shastri Nagar A Block,28.67305,77.186467
3035,U01664,Kanhaiya Nagar,28.680933,77.165433
3037,U02957,Batra Hospital / Satya Narayan Mandir,28.5124,77.2433
